Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Target
9,No,5,4,0.8957142857142857
5,Yes,9,5,0.8502352941176471
7,Yes,9,9,0.8425531914893617
8,Yes,7,3,0.8768571428571429
3,Yes,4,4,0.7396551724137931
2,No,9,7,0.631551724137931
2,Yes,4,0,0.7564044943820225
5,No,6,0,0.66
1,Yes,7,9,0.5790566037735849
2,No,7,3,0.35357142857142854
9,Yes,8,9,1.0127586206896553
7,Yes,8,2,0.8167500000000001
6,No,4,4,0.8587951807228916
9,No,9,9,0.9182608695652174
7,Yes,9,7,0.9084705882352941
5,Yes,5,0,0.6827586206896552
9,Yes,4,4,0.9687096774193548
6,Yes,9,4,0.8363793103448276
6,Yes,8,1,0.78375
4,No,8,4,0.602608695652174
1,No,8,7,0.7221176470588235
5,Yes,4,9,0.8076315789473685
9,No,7,6,0.99
8,No,5,1,0.91575
8,Yes,5,5,0.9146739130434782
5,No,8,9,0.7102173913043479
9,Yes,6,0,0.845625
3,No,4,9,0.5525581395348836
3,No,9,9,0.7270312499999999
1,No,9,2,0.7312500000000001
9,No,7,5,0.9705882352941176
6,No,8,8,0.77
2,Yes,6,0,0.5210526315789473
8,No,8,5,0.9524050632911392
9,Yes,6,1,0.9075000000000001
9,No,5,8,0.8983333333333334
2,No,6,1,0.44785714285714284
2,No,5,2,0.3621951219512195
7,Yes,5,1,0.8962105263157895
4,No,4,3,0.8109574468085107
1,No,6,3,0.680625
8,Yes,7,9,0.9649367088607594
2,Yes,7,0,0.7475510204081632
3,Yes,6,7,0.5295348837209303
5,No,4,4,0.7808450704225354
3,No,7,7,0.4346341463414634
7,No,8,5,0.8851764705882353
7,No,7,1,0.8298529411764706
2,Yes,4,6,0.31390243902439025
7,Yes,5,9,0.8679452054794521
6,No,5,8,0.81
9,Yes,5,6,0.97
9,Yes,4,4,0.9474193548387096
2,Yes,5,3,0.6726923076923077
7,No,5,7,0.8826506024096386
5,Yes,4,5,0.7842857142857143
6,No,8,4,0.7121052631578947
1,No,7,6,0.6335999999999999
7,No,4,2,0.8193103448275861
6,Yes,4,8,0.81
4,Yes,6,3,0.7896428571428572
1,Yes,5,3,0.5705084745762713
9,Yes,9,7,0.99
4,No,8,5,0.734516129032258
2,No,9,0,0.6456521739130434
8,No,6,1,0.86625
2,Yes,8,8,0.693
5,Yes,5,5,0.735
6,Yes,9,6,0.8815068493150685
8,No,5,8,0.8214893617021277
1,No,5,2,0.5632758620689655
1,Yes,7,4,0.680625
4,No,8,4,0.7615384615384615
5,No,8,9,0.7683582089552239
9,Yes,6,6,0.99
7,Yes,4,1,0.8202857142857142
7,No,5,3,0.8099999999999999
8,Yes,5,3,0.8910000000000001
5,No,9,7,0.7273469387755102
5,Yes,6,9,0.8228571428571428
1,No,8,2,0.6486206896551724
9,Yes,7,1,0.9293877551020409
6,Yes,8,8,0.8957142857142857
9,Yes,7,3,0.886875
3,No,7,8,0.7361538461538462
5,No,8,5,0.8052
2,Yes,9,0,0.792
5,No,5,2,0.8369072164948453
8,No,7,6,0.9107999999999999
2,Yes,9,8,0.5974137931034482
8,Yes,6,7,0.91
4,Yes,6,4,0.6827586206896552
1,No,7,7,0.5047058823529412
5,Yes,5,1,0.6473076923076923
1,No,7,2,0.5414062499999999
7,No,6,7,0.8844000000000001
8,No,6,8,0.9281249999999999
3,Yes,8,9,0.7092537313432835
3,Yes,5,7,0.7577777777777778
7,No,8,3,0.9039130434782608
4,No,9,5,0.8503846153846155
3,Yes,9,4,0.717391304347826
8,Yes,9,3,0.9450000000000001
3,Yes,4,8,0.6541071428571429
7,Yes,9,9,0.8684210526315789
2,Yes,7,2,0.7364634146341463
1,Yes,8,0,0.7022093023255813
6,Yes,9,6,0.7919999999999999
8,Yes,5,9,0.9088524590163936
1,Yes,9,7,0.6853846153846155
9,No,7,2,0.956629213483146
3,Yes,7,2,0.7858762886597939
3,Yes,7,5,0.7940625
4,No,7,1,0.55
1,Yes,7,5,0.7452808988764045
9,Yes,5,4,0.9179999999999999
3,No,4,6,0.4829268292682927
4,Yes,6,8,0.8140000000000001
1,No,4,8,0.297
4,No,6,0,0.804375
1,Yes,8,6,0.6886956521739129
5,No,7,2,0.8062886597938145
5,No,8,3,0.796829268292683
7,No,8,1,0.892087912087912
8,No,6,0,0.8727631578947369
4,Yes,5,9,0.853448275862069
7,No,7,2,0.8303225806451613
4,No,9,9,0.61875
3,Yes,8,8,0.6656896551724139
6,No,4,0,0.7687058823529412
4,Yes,7,2,0.5657142857142857
3,No,5,4,0.4104878048780488
9,Yes,7,2,0.9691578947368422
5,No,9,3,0.8076315789473685
7,Yes,9,3,0.8308928571428571
6,No,8,0,0.8126865671641791
5,Yes,4,5,0.7121052631578947
7,Yes,8,6,0.92125
6,Yes,5,6,0.7883333333333333
2,Yes,6,5,0.6816393442622951
3,Yes,9,6,0.792
2,No,4,2,0.63
3,No,9,4,0.8109574468085107
1,Yes,5,6,0.6773684210526316
8,Yes,5,9,0.8645070422535212
6,No,9,4,0.9
2,No,8,9,0.7071428571428571
8,Yes,9,1,0.8363793103448276
6,No,8,5,0.797910447761194
7,Yes,9,6,0.9013432835820895
1,Yes,8,1,0.6982105263157895
7,Yes,6,9,0.8485714285714285
3,No,7,7,0.7215254237288136
8,Yes,7,4,0.8971874999999999
6,No,8,7,0.825
4,No,8,2,0.6350943396226415
8,No,6,1,0.8277049180327869
9,No,7,6,0.9577173913043479
2,Yes,6,4,0.6244615384615384
6,Yes,5,4,0.8349397590361446
5,No,9,7,0.693
5,Yes,7,8,0.8320212765957448
3,No,8,7,0.5595652173913044
8,Yes,4,9,0.8132142857142858
8,Yes,5,1,0.8857894736842105
5,Yes,9,9,0.6456521739130434
8,Yes,4,6,0.9170526315789475
8,Yes,6,4,0.9228813559322036
3,Yes,9,6,0.7714285714285714
2,No,6,2,0.5148
9,Yes,6,3,1.013855421686747
2,Yes,8,6,0.7756701030927835
9,Yes,6,1,0.954
4,No,4,1,0.77
2,Yes,5,0,0.6740425531914894
1,Yes,8,0,0.615
4,Yes,5,0,0.803
9,No,6,5,0.9305999999999999
9,Yes,7,4,0.8819999999999999
4,No,9,9,0.8462903225806452
9,No,8,7,0.95
6,Yes,6,4,0.8788775510204081
1,Yes,8,0,0.5047058823529412
6,No,7,7,0.8990816326530612
9,No,4,5,0.9148101265822784
2,Yes,4,7,0.44785714285714284
6,Yes,9,1,0.796829268292683
2,No,4,9,0.75
4,No,7,7,0.7585714285714286
8,No,5,5,0.8989655172413794
7,No,7,0,0.892087912087912
9,Yes,7,0,0.9114285714285714
7,No,6,9,0.8880882352941176
1,Yes,4,4,0.6791860465116278
2,No,8,6,0.733764705882353
6,No,9,3,0.8136986301369863
7,Yes,5,9,0.9228813559322036
3,Yes,8,4,0.6599999999999999
9,Yes,6,9,0.9152830188679245
7,Yes,6,2,0.8336842105263157
6,No,5,1,0.5795121951219512
6,Yes,8,1,0.66825
1,Yes,5,4,0.5705084745762713
5,Yes,5,3,0.8001369863013699
3,No,4,1,0.7424999999999999
7,No,8,4,0.928125
3,Yes,4,9,0.7624137931034484
5,No,4,8,0.7127999999999999
7,No,9,7,0.9
3,Yes,4,8,0.6866129032258064
2,No,7,8,0.6685714285714286
6,Yes,6,7,0.870722891566265
8,Yes,6,8,0.8485714285714285
4,Yes,7,3,0.7182352941176471
9,No,5,7,0.9469565217391304
8,Yes,8,1,0.9051428571428571
7,No,8,8,0.8622580645161291
7,No,8,8,0.76725
3,No,4,2,0.730125
6,No,8,5,0.8222033898305086
5,Yes,8,6,0.8516129032258064
1,Yes,8,2,0.41800000000000004
3,No,6,4,0.5346
1,Yes,7,0,0.6822972972972973
4,No,9,2,0.5755813953488372
3,No,5,7,0.6988235294117647
4,Yes,7,2,0.8283673469387755
9,No,8,7,0.9495918367346938
3,Yes,5,8,0.77
6,No,5,5,0.8298529411764706
6,No,7,6,0.887142857142857
7,No,7,5,0.792
9,No,7,7,0.9774683544303797
7,Yes,9,6,0.8636170212765957
1,No,7,9,0.7424999999999999
8,No,9,0,0.9128571428571428
5,Yes,4,2,0.7778571428571429
9,No,6,2,0.9729310344827585
5,No,9,2,0.78375
5,No,6,3,0.7516666666666667
2,No,8,0,0.7307142857142856
3,No,4,1,0.6788571428571428
9,No,5,4,0.9734999999999999
7,Yes,7,5,0.8014285714285715
1,No,8,8,0.4104878048780488
3,Yes,5,1,0.7224324324324325
2,No,6,8,0.680625
1,Yes,5,6,0.7374489795918366
9,Yes,7,8,0.8999999999999999
8,Yes,7,3,0.9483157894736843
5,Yes,9,6,0.8603571428571428
2,No,9,0,0.77
1,No,6,7,0.7475510204081632
7,No,7,6,0.956629213483146
2,Yes,4,6,0.561
1,Yes,8,1,0.4852941176470588
2,Yes,6,9,0.6944776119402984
7,Yes,6,8,0.8735294117647059
7,Yes,5,7,0.8524999999999999
6,Yes,6,0,0.8222033898305086
5,Yes,8,0,0.7769620253164556
3,No,4,4,0.7312500000000001
3,Yes,5,1,0.66
9,No,8,0,0.97
4,No,9,9,0.8594505494505494
9,Yes,6,7,0.99
4,Yes,7,3,0.7615384615384615
2,Yes,9,1,0.754875
4,Yes,7,4,0.82125
6,No,8,5,0.8990816326530612
6,Yes,4,7,0.8677777777777776
5,No,7,6,0.8052
1,Yes,8,6,0.6329508196721312
3,No,5,0,0.6701538461538461
5,No,6,2,0.688695652173913
6,No,4,2,0.7532608695652173
1,No,4,6,0.42127659574468085
9,No,5,1,0.9443076923076923
3,Yes,4,9,0.66
3,Yes,8,6,0.6757142857142857
2,Yes,4,8,0.7017721518987342
8,No,4,0,0.8989655172413794
3,Yes,4,1,0.5823529411764706
6,No,8,5,0.8403488372093023
2,No,9,1,0.526595744680851
7,Yes,6,1,0.8941935483870966
4,No,7,4,0.556875
9,Yes,9,6,0.9664285714285713
9,No,4,3,0.9793548387096774
7,Yes,5,5,0.8745
8,No,5,2,0.891
3,Yes,8,3,0.7624137931034484
5,Yes,6,3,0.851860465116279
2,No,4,3,0.5814285714285714
7,No,8,0,0.7597674418604651
8,No,7,3,0.9732203389830508
9,Yes,6,3,0.99
7,Yes,6,5,0.8081632653061225
8,No,8,8,0.9537804878048781
9,Yes,9,9,1.0356923076923077
6,Yes,5,5,0.8298529411764706
2,No,9,5,0.45000000000000007
2,Yes,6,6,0.5544
4,Yes,5,6,0.7279411764705882
9,Yes,6,0,0.9428571428571428
7,No,6,7,0.8066666666666668
2,Yes,6,0,0.41800000000000004
8,No,7,8,0.9217241379310346
7,Yes,5,3,0.8433333333333334
9,Yes,7,8,1.0020731707317072
8,Yes,5,7,0.9732203389830508
3,Yes,7,8,0.7187671232876713
1,Yes,7,5,0.73
2,No,7,8,0.79
2,Yes,8,3,0.3621951219512195
4,Yes,7,2,0.7395180722891567
6,Yes,9,2,0.828
4,Yes,9,7,0.6998275862068966
9,No,6,1,0.9221917808219179
4,Yes,4,5,0.81
6,Yes,7,8,0.8032075471698114
6,Yes,4,8,0.8014285714285715
1,Yes,4,7,0.5614925373134328
8,No,6,7,0.9103448275862069
3,No,4,0,0.6692957746478874
6,Yes,4,6,0.8206578947368421
3,Yes,9,0,0.6263265306122449
2,Yes,4,8,0.7425
5,Yes,5,2,0.8132142857142857
1,Yes,7,0,0.7055172413793104
9,No,7,7,1.0106249999999999
7,No,4,6,0.8485714285714286
3,Yes,6,1,0.7524
4,Yes,5,6,0.802421052631579
6,Yes,6,4,0.815294117647059
3,No,6,6,0.79
7,Yes,4,9,0.8735294117647059
6,Yes,8,6,0.8981443298969073
9,No,4,1,0.9444827586206896
5,No,9,1,0.6866129032258064
4,Yes,8,6,0.72
3,Yes,5,2,0.7071428571428572
1,Yes,8,3,0.7364634146341463
3,Yes,4,6,0.5165217391304348
3,No,4,1,0.79875
7,No,6,1,0.8622580645161291
7,Yes,4,8,0.8957142857142857
1,No,9,0,0.39139534883720933
3,Yes,4,2,0.560377358490566
8,No,7,9,0.9533333333333333
9,Yes,7,3,0.9533333333333333
7,Yes,6,4,0.7475510204081632
7,No,8,2,0.8687755102040816
8,No,8,8,0.9184337349397591
6,No,7,4,0.8543835616438357
3,No,9,6,0.7006153846153846
1,No,5,6,0.606774193548387
7,Yes,9,8,0.845625
1,Yes,7,1,0.664342105263158
1,No,9,2,0.505531914893617
9,Yes,5,3,0.9469565217391305
7,Yes,8,7,0.9339622641509434
4,Yes,7,0,0.6456521739130434
6,Yes,4,8,0.688695652173913
1,No,5,4,0.37124999999999997
7,Yes,5,3,0.6835714285714285
6,Yes,5,7,0.7658490566037736
4,Yes,8,8,0.6541071428571429
7,Yes,9,2,0.9455056179775281
3,No,6,3,0.7991566265060241
1,Yes,4,0,0.48688524590163934
4,Yes,7,2,0.8036470588235294
3,Yes,9,9,0.6549230769230769
1,No,5,4,0.7348453608247423
2,No,8,7,0.6944776119402984
5,Yes,5,0,0.8132142857142857
8,Yes,9,0,0.8966037735849056
1,No,7,2,0.41250000000000003
4,Yes,4,8,0.803
4,No,5,8,0.7463076923076923
5,Yes,8,0,0.6278048780487805
7,Yes,8,3,0.8712
8,No,6,7,0.86625
6,Yes,8,1,0.8272602739726027
1,Yes,6,3,0.47793103448275864
7,Yes,4,6,0.9392307692307693
3,No,7,6,0.5731578947368421
6,No,6,4,0.7996153846153845
8,Yes,5,6,0.8775000000000001
7,Yes,9,5,0.9121348314606741
6,Yes,5,1,0.7664516129032257
9,Yes,7,8,0.9695876288659794
9,No,8,4,0.9587368421052632
1,No,9,1,0.5657142857142857
1,No,5,5,0.5386764705882353
1,Yes,9,9,0.7396551724137931
8,Yes,6,4,0.9439534883720929
7,No,7,1,0.7793617021276595
3,Yes,5,9,0.6853846153846154
2,Yes,8,9,0.6233333333333334
4,No,9,6,0.804375
3,Yes,8,9,0.4455
7,No,9,1,0.8717910447761194
8,Yes,5,6,0.9225
6,Yes,7,5,0.8633720930232558
3,Yes,4,3,0.7570588235294118
6,Yes,5,3,0.7471698113207548
2,Yes,8,5,0.7333333333333333
7,No,4,8,0.9086301369863015
7,No,7,9,0.9596938775510203
4,Yes,8,5,0.792
8,Yes,7,5,0.77
4,No,9,0,0.82125
7,No,5,4,0.8325
4,Yes,7,0,0.7495714285714286
5,No,8,8,0.8076315789473685
7,No,5,9,0.8066666666666668
3,No,8,3,0.66
5,Yes,8,1,0.8268131868131868
3,No,4,8,0.724390243902439
5,No,6,5,0.6300000000000001
3,No,7,9,0.7092537313432835
7,No,7,2,0.8524999999999999
1,Yes,4,1,0.3762
9,No,9,5,0.9658536585365854
9,No,7,9,1.012
5,No,4,5,0.7504838709677418
9,Yes,7,8,0.99
6,Yes,7,4,0.6519512195121951
5,Yes,8,8,0.7883333333333333
3,No,4,4,0.6866129032258064
8,No,9,1,0.9088524590163936
4,No,7,0,0.556875
3,Yes,9,8,0.805813953488372
6,No,6,9,0.8772151898734176
8,No,4,6,0.8752173913043477
9,Yes,4,2,0.954
6,No,4,5,0.8788775510204081
5,No,8,9,0.792
2,Yes,4,3,0.7022093023255813
2,Yes,8,8,0.7615384615384615
9,Yes,6,1,0.9326086956521739
2,Yes,5,3,0.7189285714285714
2,Yes,8,0,0.556875
3,No,7,6,0.5445
3,Yes,4,3,0.818265306122449
4,No,5,4,0.7714285714285714
7,No,8,0,0.8636170212765957
9,Yes,9,1,0.99
2,Yes,9,3,0.7980612244897959
4,No,7,1,0.8376923076923076
9,No,5,0,0.8857894736842105
2,No,6,9,0.645
1,Yes,8,0,0.4689473684210526
8,No,9,5,0.962112676056338
9,Yes,9,1,1.0002061855670104
7,No,8,2,0.9000000000000001
8,No,9,4,0.9481690140845072
4,No,6,2,0.8178260869565218
4,Yes,9,5,0.8193103448275861
2,Yes,8,6,0.7542857142857142
8,No,4,9,0.9261290322580644
2,No,9,5,0.6996
9,No,8,1,0.9371999999999999
4,Yes,4,8,0.66
1,Yes,9,1,0.6755294117647058
4,Yes,9,5,0.7669014084507043
3,Yes,8,8,0.7071428571428572
6,Yes,7,8,0.8336842105263159
7,No,7,1,0.7919999999999999
8,No,5,8,0.9201176470588236
2,No,7,7,0.7570588235294118
6,Yes,6,6,0.6911320754716981
6,No,5,7,0.8765624999999999
5,Yes,7,9,0.7542857142857142
7,Yes,4,7,0.85078125
3,No,8,0,0.7454117647058824
4,No,7,8,0.8140000000000001
9,Yes,4,5,0.8963513513513514
4,Yes,5,0,0.6717857142857143
3,No,8,0,0.7570588235294118
2,Yes,7,6,0.7333333333333333
5,Yes,5,9,0.8485714285714285
4,Yes,7,1,0.7770967741935483
8,No,5,5,0.7827906976744187
7,Yes,7,4,0.891
6,Yes,4,4,0.8633720930232558
2,Yes,6,9,0.5133333333333334
3,Yes,4,5,0.6886956521739129
9,Yes,8,7,1.0057142857142858
9,Yes,7,4,1.0141463414634146
5,Yes,6,7,0.8692682926829268
3,No,6,4,0.7052054794520548
2,No,8,9,0.6387096774193548
8,No,8,5,0.8627142857142857
6,Yes,6,7,0.8597368421052632
7,No,8,1,0.8186538461538461
1,No,8,6,0.67375
1,Yes,7,2,0.3443478260869565
2,No,4,8,0.6414084507042255
3,Yes,9,9,0.602608695652174
1,Yes,5,6,0.6966666666666665
5,Yes,6,2,0.7971428571428572
3,No,5,7,0.8268131868131868
1,Yes,6,9,0.6679518072289158
8,No,6,1,0.8376923076923076
6,Yes,4,9,0.77
9,Yes,6,7,0.9456716417910448
3,No,6,6,0.7250704225352114
9,Yes,4,4,0.9537804878048781
9,No,8,3,0.903157894736842
1,Yes,9,9,0.7052054794520548
3,Yes,5,9,0.8079310344827586
6,Yes,6,0,0.8001369863013699
8,Yes,4,3,0.9900000000000001
4,Yes,6,5,0.7457142857142857
5,Yes,4,5,0.61875
9,Yes,5,1,0.9417073170731708
6,Yes,7,8,0.8565168539325843
7,No,8,0,0.8922222222222221
7,No,7,3,0.8627142857142857
4,No,4,3,0.7897752808988764
4,Yes,6,1,0.82
4,No,8,7,0.61875
5,No,5,1,0.8360000000000001
5,Yes,9,1,0.702
8,No,8,1,0.9287628865979382
9,Yes,6,0,0.9265384615384615
2,No,7,4,0.6233333333333334
7,No,4,3,0.88
1,No,7,1,0.5748387096774193
1,No,8,0,0.7209782608695653
4,No,9,0,0.779625
7,Yes,6,1,0.8679452054794521
2,No,4,0,0.5126785714285714
2,Yes,6,8,0.6342187499999999
1,No,6,1,0.7294736842105263
2,Yes,9,2,0.6966666666666665
7,No,8,8,0.792
9,No,7,4,0.9475714285714286
6,No,6,7,0.6525
2,No,6,6,0.7268354430379746
9,No,6,5,0.9649367088607594
7,Yes,4,1,0.8608695652173912
1,No,6,3,0.36000000000000004
9,No,6,8,0.9705882352941176
2,Yes,8,6,0.5380434782608696
4,No,6,2,0.8014285714285715
9,No,9,5,0.99
4,No,9,7,0.81
3,No,6,7,0.4834883720930232
1,No,9,7,0.7007865168539326
7,Yes,8,7,0.9044444444444444
6,No,4,9,0.5657142857142857
4,Yes,9,5,0.6405882352941177
6,No,9,9,0.71775
6,No,7,2,0.795
4,Yes,8,8,0.8209756097560976
6,No,9,2,0.8342696629213483
8,No,4,3,0.780576923076923
3,Yes,7,9,0.6010714285714286
4,No,6,0,0.6108510638297872
1,No,8,1,0.6135211267605635
4,Yes,9,5,0.7047457627118644
9,Yes,6,0,0.9900000000000001
8,No,8,8,0.9192857142857144
4,No,7,7,0.7458904109589042
7,No,9,1,0.8428378378378378
3,Yes,4,1,0.7491891891891892
9,Yes,8,7,0.9771428571428571
4,No,4,7,0.7577777777777778
2,No,6,0,0.6128571428571429
5,No,6,4,0.8303225806451613
2,Yes,7,1,0.6078947368421052
6,Yes,7,0,0.8231460674157303
1,Yes,5,2,0.6755294117647058
6,No,5,2,0.8193103448275861
4,No,7,9,0.786923076923077
3,No,9,8,0.715
2,Yes,6,9,0.7312500000000001
7,No,4,0,0.7983870967741935
9,Yes,7,1,0.9435937499999999
3,No,9,8,0.7424999999999999
6,Yes,4,4,0.765
9,No,5,8,0.91575
2,No,4,5,0.66
7,Yes,7,9,0.9192857142857143
5,No,6,9,0.8662500000000001
5,Yes,7,2,0.6263265306122449
7,No,8,7,0.8627142857142857
9,No,9,8,1.013855421686747
4,No,9,1,0.7270312499999999
9,Yes,9,8,0.9564406779661017
9,No,8,3,0.9796874999999999
4,Yes,8,7,0.5553658536585366
3,No,6,4,0.7793617021276595
2,No,9,5,0.7624137931034484
9,Yes,7,3,0.9533333333333335
2,No,8,4,0.7388059701492538
6,No,7,0,0.7234615384615384
5,Yes,5,2,0.8453932584269663
5,Yes,9,3,0.88
4,No,8,0,0.7941758241758241
6,Yes,8,2,0.8622580645161291
5,Yes,6,3,0.7658490566037736
4,No,7,8,0.8008988764044943
9,Yes,6,2,0.9417073170731708
6,Yes,6,2,0.8408219178082192
3,No,7,3,0.7224324324324325
6,Yes,5,8,0.8857894736842107
1,Yes,7,8,0.61875
5,No,5,0,0.8193103448275861
6,No,6,7,0.8835483870967741
8,Yes,5,9,0.8983333333333334
9,No,9,0,0.9123529411764706
3,Yes,5,1,0.556875
2,Yes,5,9,0.7756701030927835
4,Yes,8,4,0.7778571428571429
8,Yes,8,5,0.9152830188679245
8,No,6,1,1.0045588235294116
3,No,7,9,0.7747826086956522
4,Yes,5,4,0.7510344827586207
3,No,9,2,0.7485365853658537
2,Yes,8,6,0.7071428571428572
4,Yes,7,0,0.7944444444444444
6,No,9,4,0.88
5,No,5,2,0.6740425531914894
3,Yes,7,1,0.7510344827586207
2,No,9,2,0.4714285714285714
9,Yes,4,9,0.8451219512195122
1,No,9,3,0.5399999999999999
9,No,9,1,0.9217241379310346
1,Yes,5,1,0.6026086956521739
7,No,7,2,0.8291250000000001
6,No,5,1,0.7739999999999999
7,Yes,5,5,0.8485714285714285
3,Yes,4,1,0.7664516129032257
3,Yes,9,0,0.8062886597938145
1,Yes,7,7,0.605820895522388
4,Yes,6,9,0.5755813953488372
2,Yes,8,3,0.46469387755102043
8,No,5,1,0.902
3,Yes,5,3,0.7896428571428572
7,Yes,5,1,0.8336842105263157
7,Yes,5,4,0.851860465116279
9,No,8,6,0.976056338028169
6,Yes,6,5,0.8608695652173912
1,Yes,4,1,0.6072000000000001
8,No,6,3,0.845625
1,No,8,7,0.66
3,Yes,7,6,0.7133823529411765
5,No,4,6,0.72
8,No,4,3,0.9013432835820895
9,Yes,7,0,0.924
7,Yes,9,6,0.9439534883720929
9,Yes,5,5,0.9170526315789475
3,No,8,7,0.45878048780487807
5,Yes,7,4,0.89
8,No,6,7,0.9293877551020409
1,Yes,6,9,0.7221176470588235
8,No,9,7,0.9364864864864864
7,Yes,7,8,0.9367741935483871
1,No,8,0,0.6205970149253731
6,Yes,9,2,0.9373404255319149
1,Yes,9,5,0.6732
2,Yes,9,3,0.6788571428571428
5,No,4,7,0.8112499999999999
2,No,4,9,0.6387096774193548
1,Yes,5,0,0.71
6,No,8,4,0.878625
8,Yes,6,3,0.8839285714285715
8,No,6,0,0.9084705882352941
8,Yes,5,9,0.9450000000000001
6,No,6,5,0.71775
3,No,9,9,0.7699999999999999
1,No,5,2,0.5429032258064517
2,No,5,4,0.7737931034482759
5,No,7,5,0.78
5,Yes,4,3,0.7889062499999999
1,No,8,9,0.6414084507042255
1,No,8,9,0.5462068965517242
9,No,4,5,0.9585714285714285
2,No,9,6,0.7631249999999999
7,Yes,8,1,0.6835714285714285
4,No,6,6,0.82
7,No,6,6,0.8347058823529412
8,Yes,8,1,0.8963513513513514
5,Yes,7,2,0.6966666666666668
1,No,8,2,0.5303571428571429
4,Yes,5,0,0.7675280898876404
3,No,9,0,0.7250704225352114
5,No,5,9,0.7102173913043479
6,Yes,4,5,0.8193103448275861
2,No,9,8,0.49500000000000005
7,Yes,9,8,0.9225
3,Yes,6,0,0.7960824742268041
1,No,9,6,0.6641772151898734
3,No,7,5,0.6435
9,Yes,8,3,0.9558620689655172
6,No,5,2,0.796551724137931
6,Yes,6,8,0.913
4,Yes,6,9,0.8353125
8,Yes,7,4,0.9439534883720929
5,Yes,7,7,0.7102173913043479
7,No,7,3,0.8336842105263159
9,No,7,3,0.9420967741935483
5,No,5,5,0.7127999999999999
5,No,7,5,0.7273469387755102
4,No,6,2,0.8353125
6,No,6,1,0.7755
2,Yes,9,8,0.7267021276595744
3,No,8,1,0.8081632653061225
1,Yes,6,8,0.680625
2,Yes,6,7,0.7425
2,Yes,5,9,0.6711864406779662
8,No,9,6,0.9624999999999999
8,Yes,6,4,0.8897468354430379
2,No,4,2,0.6287837837837837
6,Yes,6,1,0.8408219178082192
5,No,8,7,0.7787999999999999
3,No,8,1,0.72
5,No,9,7,0.8022413793103448
5,No,9,4,0.8692682926829268
5,No,7,8,0.7200000000000001
3,Yes,5,3,0.6842647058823529
3,No,8,7,0.792
4,No,4,6,0.5859183673469387
7,Yes,4,7,0.9066315789473685
2,No,7,4,0.7172448979591836
4,No,5,1,0.7898936170212766
4,No,5,6,0.7894936708860759
1,No,9,2,0.5330769230769231
8,No,6,9,0.9317647058823529
1,Yes,4,9,0.36000000000000004
8,No,4,9,0.9083505154639175
7,Yes,4,9,0.9185567010309279
9,No,4,1,0.9192857142857143
8,Yes,8,2,0.8347058823529412
5,Yes,5,3,0.8485714285714285
8,Yes,6,9,0.8948076923076922
3,No,8,6,0.7627868852459017
7,No,5,9,0.8897468354430379
4,Yes,7,0,0.6783333333333333
5,No,4,5,0.6663461538461537
9,No,6,5,0.9405
7,Yes,5,7,0.9048387096774193
4,No,7,1,0.7457142857142857
6,Yes,4,1,0.8330487804878048
7,No,7,0,0.8721428571428571
9,Yes,7,2,0.9577173913043479
4,No,8,6,0.8703296703296703
3,No,7,7,0.51975
8,Yes,8,6,0.891
1,Yes,9,8,0.7552577319587629
9,No,8,7,0.9296341463414635
1,Yes,7,7,0.6391139240506329
2,Yes,5,1,0.6167213114754099
8,Yes,7,0,0.923108108108108
9,Yes,7,5,0.98
7,Yes,5,6,0.935
3,No,4,5,0.7395180722891567
7,Yes,6,6,0.8360000000000001
6,Yes,9,7,0.8422388059701491
2,Yes,4,1,0.5798571428571428
3,Yes,7,0,0.8004255319148936
5,No,4,9,0.6319148936170212
4,Yes,6,7,0.6300000000000001
2,No,4,7,0.6844444444444445
4,No,6,7,0.8196774193548387
8,Yes,4,9,0.9672413793103448
5,Yes,8,6,0.8587951807228916
5,No,7,1,0.7425
3,No,6,3,0.7200000000000001
8,No,9,8,0.886875
6,Yes,7,7,0.7677551020408163
2,No,8,3,0.6376271186440678
2,Yes,4,7,0.560377358490566
9,No,7,9,0.9713207547169812
7,No,4,5,0.8376923076923077
9,Yes,4,8,0.9754411764705884
6,Yes,7,0,0.8775000000000001
5,No,6,5,0.765
1,Yes,6,3,0.60328125
6,Yes,7,2,0.828
6,No,6,4,0.8844000000000001
3,Yes,5,9,0.7052054794520548
3,Yes,4,7,0.6479999999999999
3,No,7,9,0.7425
3,No,9,5,0.5892857142857143
7,Yes,8,0,0.8462903225806452
2,Yes,7,5,0.5544
2,Yes,7,6,0.7282758620689656
3,No,4,5,0.7858762886597939
7,No,8,2,0.7989473684210526
3,Yes,4,8,0.7943023255813952
7,Yes,9,9,0.91575
9,Yes,6,9,1.013855421686747
4,No,7,3,0.7133823529411765
7,No,4,4,0.8990816326530612
9,Yes,9,4,0.978876404494382
8,Yes,9,2,0.9000000000000001
8,Yes,5,1,0.9114285714285714
9,Yes,7,7,0.9172058823529412
5,No,9,6,0.8298529411764706
5,Yes,6,4,0.87
3,Yes,4,0,0.6092307692307692
5,No,4,9,0.839620253164557
8,Yes,5,0,0.7542857142857142
5,Yes,6,7,0.6519512195121951
4,Yes,9,3,0.7270312499999999
8,Yes,5,3,0.8705172413793104
7,Yes,9,8,0.9022784810126582
6,Yes,9,1,0.7485365853658537
5,No,7,4,0.7168965517241379
